id,utc_date,white,black,white_elo,black_elo,opening,cp_10,cp_11,cp_12,cp_13,cp_14,avg_opening_cp
3057,2015.05.31,cenizo,donatello9,1655,1665,Sicilian Defense: Sozin Attack,-53,-10,-26,13,80,0.8
3058,2015.05.31,Vasyaka,IvTK,1877,1986,French Defense: Knight Variation,411,86,-2,163,180,167.6
3059,2015.05.31,lafart,Anl,1417,1351,"Dutch Defense: Stonewall Variation, Modern Variation",34,22,104,78,571,161.8
3060,2015.05.31,ELMAGISTRAL,daniel_cojocaru70,1923,1821,"Scotch Game: Scotch Gambit, Goering Gambit Declined",54,65,30,49,8,41.2
3061,2015.05.31,pinker14,lujos,1767,1705,Polish Opening,-66,-76,17,33,-192,-56.8
3062,2015.05.31,zangano,Anoonymous,1434,1673,Zukertort Opening: Sicilian Invitation,-239,-224,-178,-116,-143,-180.0
3063,2015.05.31,TheLiGod,satoshi,1111,1831,Queen's Pawn Game: Zukertort Variation,-79,-230,-443,-248,-46,-209.2
3064,2015.05.31,Kingscrusher-YouTube,Kulkid,2213,1870,French Defense: Rubinstein Variation,-36,-48,-46,-5,36,-19.8
3065,2015.05.31,gmgross,lualopezpe,1842,1951,French Defense: Exchange Variation,16,25,52,42,20,31.0
3066,2015.05.31,billa1318,evkar14,1447,1299,Ruy Lopez: Bird Variation,89,90,228,260,323,198.0
3067,2015.05.31,GandalfTheTW,Ollum,1776,1698,"French Defense: Exchange Variation, Svenonius Variation",270,295,299,78,221,232.6
3068,2015.05.31,danypicas,Mrjack1954,1487,1411,Queen's Gambit Refused: Chigorin Defense #2,506,552,654,682,592,597.2
3069,2015.05.31,epeyaaak,Genesis_Tri,2027,1561,"King's Gambit Declined: Falkbeer, Rubinstein Variation",56,49,53,58,59,55.0
3070,2015.05.31,ramiroco,dappertutto,1579,1672,French Defense: Exchange Variation,41,57,103,106,-163,28.8
3071,2015.05.31,Pantzes,lorychess,1241,1234,King's Pawn Game: Napoleon Attack,269,921,893,895,908,777.2
3072,2015.05.31,tabelatabela,Griscsuk4,1788,2005,French Defense: Exchange Variation,-15,-33,-32,-31,-32,-28.6
3073,2015.05.31,jupeq,kingmarch,1956,1908,"French Defense: Classical Variation, Delayed Exchange Variation",-61,143,337,445,454,263.6
3074,2015.05.31,smyslov22,majstorsreja,1702,1769,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",41,157,162,145,183,137.6
3075,2015.05.31,Gilitrutt,subteacher,1892,1842,Bird Opening,46,46,39,22,13,33.2
3076,2015.05.31,damonachey,Ilkka,1660,1822,Grob Opening,-193,-87,-91,-124,-122,-123.4
3077,2015.05.31,nowyfolder,sassone,1285,1437,Pirc Defense #2,-24,-31,-25,-10,-10,-20.0
3078,2015.05.31,skybuilder27,ODESZA,1517,1586,English Defense,72,83,25,37,15,46.4
3079,2015.05.31,oxxo34,Vihvillain,1776,1969,Scandinavian Defense: Modern Variation,-143,29,27,21,83,3.4
3080,2015.05.31,clarketm,Devinci,1635,1592,Sicilian Defense: Closed Variation,-43,-269,-274,-152,-201,-187.8
3081,2015.05.31,aymen23,seljak,1358,1305,Sicilian Defense: Grand Prix Attack,289,199,-422,-217,-399,-110.0
3082,2015.05.31,huitznahua,FERRADURA,1075,1367,Pirc Defense #5,917,964,933,786,777,875.4
3083,2015.05.31,sampras17,afterbkk,1693,1726,Indian Game,74,74,55,429,765,279.4
3084,2015.05.31,Lawhite,dasd75,1440,1134,French Defense: Knight Variation,-267,384,-228,-96,-17,-44.8
3085,2015.05.31,Nahuel91,kjf,1448,1500,Scandinavian Defense: Icelandic-Palme Gambit,-66,-23,-29,-38,-25,-36.2
3086,2015.05.31,toma-st,Den-Den-2013,1564,1660,Bishop's Opening,-15,6,53,54,62,32.0
3087,2015.05.31,sl11235,ekomanta,1781,1857,Russian Game: Urusov Gambit,-374,-384,-182,269,280,-78.2
3088,2015.05.31,dukas225,benmakhlouf01,1472,1828,Modern Defense,178,138,225,127,-40,125.6
3089,2015.05.31,steviechess,youpalinda,1311,1380,"Queen's Gambit Declined: Semi-Tarrasch Defense, Pillsbury Variation",-31,-47,-45,-2,-72,-39.4
3090,2015.05.31,va3101,elchuchesumare,1526,1397,Sicilian Defense,44,37,58,-89,-72,-4.4
3091,2015.05.31,theosanch,brumia,1431,1674,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation",-37,-22,-23,-152,-27,-52.2
3092,2015.05.31,Strategymaster,JasonVoorhees,2336,2079,English Defense #2,106,76,301,303,291,215.4
3093,2015.05.31,MorphyTalFischer,ferrari9182,1468,2405,Indian Game: Spielmann-Indian,305,47,208,-314,-378,-26.4
3094,2015.05.31,HHUK,lumierie,1745,1247,Van't Kruijs Opening,544,506,482,486,478,499.2
3095,2015.05.31,scacchismo,pedrolima12,1323,1515,Queen's Pawn,248,78,232,120,1,135.8
3096,2015.05.31,PijanaMysz,macr000,1859,1943,"French Defense: Exchange Variation, Monte Carlo Variation",31,-39,-517,-526,-522,-314.6
3097,2015.05.31,pawncount,cptmajormajor,1607,1837,Scandinavian Defense: Mieses-Kotroc Variation,225,169,91,59,57,120.2
3098,2015.05.31,Apostol,Keeplearning,1779,1649,Robatsch (Modern) Defense,105,237,0,222,205,153.8
3099,2015.05.31,pseudoknight,prismschism,1835,1700,Sicilian Defense: Old Sicilian,56,32,59,163,275,117.0
3100,2015.05.31,Gabchess,Torpinson,1876,2054,"Sicilian Defense: Accelerated Dragon, Modern Variation",-60,-64,-89,-17,-21,-50.2
3101,2015.05.31,YAMOLAALI14,scandalgod,2120,2155,Pirc Defense: Classical Variation,10,30,-337,-415,-441,-230.6
3102,2015.05.31,orxshi,MessyMan,1737,2178,Old Benoni Defense,92,78,58,457,188,174.6
3103,2015.05.31,DeepInsideYou,Alrrash,1907,1913,"French Defense: Horwitz Attack, Papa-Ticulat Gambit",176,165,190,76,148,151.0
3104,2015.05.31,Arectaris,caissa51,1364,1575,Benoni Defense,-74,-465,-463,-397,-492,-378.2
3105,2015.05.31,cafu2014,themacpok,1632,1362,Hungarian Opening,-267,-256,-259,-332,158,-191.2
3106,2015.05.31,dynamo21,GorTM,1141,1182,Vienna Game,-646,-598,-705,-1092,-1074,-823.0
3107,2015.05.31,Aldes,schutzenturm,1249,1542,French Defense: Rubinstein Variation,14,16,-121,-66,-50,-41.4
3108,2015.05.31,antros,pisika,1795,1681,Hungarian Opening: Sicilian Invitation,57,51,51,148,195,100.4
3109,2015.05.31,ltorres140662,gabriem,1724,1626,"Alekhine Defense: Modern Variation, Larsen-Haakert Variation",-27,-13,-36,-18,18,-15.2
3110,2015.05.31,kolomvasd,Arruda_Oros,1733,1209,Zukertort Opening: Queen's Gambit Invitation,680,747,703,724,793,729.4
3111,2015.05.31,heyzuscristo,richandi,1236,1519,Italian Game,-528,-566,-576,-534,-547,-550.2
3112,2015.05.31,peaudepaille,XJackSparrowX,1997,1672,Blackmar-Diemer Gambit: Zeller Defense,0,-13,82,15,-21,12.6
3113,2015.05.31,Jubilation,BillyT,1080,992,King's Pawn Game: Damiano Defense,-328,-114,-59,566,328,78.6
3114,2015.05.31,IndiePower,wayward,1466,1404,Zukertort Opening: Tennison Gambit,-755,-620,-736,-571,-688,-674.0
3115,2015.05.31,asxetidis,gbsalvio,1317,1954,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",-81,-4,-375,-289,-209,-191.6
3116,2015.05.31,alayouni,Kosor,1637,1594,Modern Defense,-97,-59,38,1,298,36.2
3117,2015.05.31,marianomc,em-el,1902,2071,"Italian Game: Evans Gambit, Lasker Defense",0,8,-49,-41,1,-16.2
3118,2015.05.31,dillinger88,tandr,1580,1474,Rat Defense: Small Center Defense,15,82,114,78,111,80.0
3119,2015.05.31,grayson_ease,krckoorascic,1386,1667,Owen Defense,-394,-433,-530,-558,-559,-494.8
3120,2015.05.31,Polkilo,JM-Crew,1519,1500,Sicilian Defense,67,22,71,267,114,108.2
3121,2015.05.31,bestupid,arkb,1538,1318,Duras Gambit,9,21,-235,-17,-235,-91.4
3122,2015.05.31,jfn,grasshopper,1678,1651,Modern Defense,-11,-74,-58,-1,25,-23.8
3123,2015.05.31,Ayoubim,LEONCORTES,1471,1414,Scandinavian Defense: Mieses-Kotroc Variation,113,144,151,177,199,156.8
3124,2015.05.31,drunkmaister,toonytoon72,1776,1739,Nimzo-Larsen Attack: English Variation,-459,-596,-509,-450,-479,-498.6
3125,2015.05.31,krisztina,berdogdog,1308,1228,Queen's Pawn Game: Zukertort Variation,-31,181,214,208,60,126.4
3126,2015.05.31,javiermatos,samy248,1525,1463,French Defense: Knight Variation,161,295,257,244,256,242.6
3127,2015.05.31,Iamspartacus,leko29,1471,1385,Sicilian Defense #2,23,5,-43,2,11,-0.4
3128,2015.05.31,Kingscrusher-YouTube,matimai,2216,1760,Scandinavian Defense,257,324,369,436,599,397.0
3129,2015.05.31,luksche7,Brad2,814,1292,Queen's Pawn Game: Chigorin Variation,-442,-476,-504,-433,-478,-466.6
3130,2015.05.31,afterbkk,feinsterschnitz,1714,1662,"Sicilian Defense: Accelerated Dragon, Modern Variation",16,94,167,262,281,164.0
3131,2015.05.31,Soli66,OCthethird,1726,1294,English Opening: Carls-Bremen System,584,819,707,727,703,708.0
3132,2015.05.31,MARIOR,fpohren,1259,1426,"Italian Game: Giuoco Pianissimo, Italian Four Knights Variation",263,338,439,581,553,434.8
3133,2015.05.31,K_nightmare,MorphyTalFischer,1715,1468,Sicilian Defense: Smith-Morra Gambit,305,294,183,-191,337,185.6
3134,2015.05.31,m4xx1m1l14nn,mica_s,1361,1525,Zukertort Opening: Queenside Fianchetto Variation,-13,-16,-27,52,-77,-16.2
3135,2015.05.31,Dzaneck,IRAVO,1554,1473,Scandinavian Defense: Mieses-Kotroc Variation,343,405,411,414,424,399.4
3136,2015.05.31,omarcalo,Doktor_X,1631,1668,Old Indian: Czech Variation,-42,-15,-68,-87,-1,-42.6
3137,2015.05.31,mohammad123456789,groffoszasza,1558,1345,Russian Game: Urusov Gambit,-713,-717,-685,-695,-700,-702.0
3138,2015.05.31,rumrunner102,ferrari9182,1762,2405,Sicilian Defense: Bowdler Attack,-514,-456,-425,-416,-537,-469.6
3139,2015.05.31,nakafan2015,ldlan,1999,2175,Van't Kruijs Opening,14,-32,-71,-60,-61,-42.0
3140,2015.05.31,Breno3f,alezsz,1184,1387,Vienna Game: Falkbeer Variation,8,-97,80,-4,-74,-17.4
3141,2015.05.31,Ilkka,LetsChessL,1829,1885,Caro-Kann Defense,-43,-112,-176,-119,-148,-119.6
3142,2015.05.31,bwille,Sceccu62,1393,1537,Semi-Slav Defense: Accelerated Move Order,239,368,248,133,142,226.0
3143,2015.05.31,damonachey,JRock87,1653,1667,Hungarian Opening,100,98,626,638,654,423.2
3144,2015.05.31,jstraat,yangxiaoxian,2074,2103,Sicilian Defense: Paulsen Variation,-210,-208,-264,-254,-280,-243.2
3145,2015.05.31,farfallasolitaria,adegun,1519,1804,Caro-Kann Defense,20,14,26,-38,-5,3.4
3146,2015.05.31,Imperator1980,Vazliq,1304,1167,Sicilian Defense: Bowdler Attack,544,446,513,76,617,439.2
3147,2015.05.31,solna,etking815,1724,1661,Slav Defense,130,306,97,47,167,149.4
3148,2015.05.31,debanaan,chopin87,1548,1598,King's Indian Defense,-61,34,58,200,204,87.0
3149,2015.05.31,IgnitingIdeas,grondilu,1779,1782,King's Indian Defense: Zinnowitz Variation,-113,-167,-259,-249,-268,-211.2
3150,2015.05.31,kopakabana321,togrull,1353,1402,"Ruy Lopez: Closed, 8.c3",80,159,376,93,-78,126.0
3151,2015.05.31,THEROCK11555,Panak,1276,1259,Scotch Game,-378,-412,-461,-391,-692,-466.8
3152,2015.05.31,jupeq,weallknow,1967,2026,"Danish Gambit Declined, Sorensen Defense",291,362,366,436,408,372.6
3153,2015.05.31,kingmarch,KingsCrusherCrusher,1897,2257,Tarrasch Defense: Classical Variation,98,12,11,-2,0,23.8
3154,2015.05.31,macr000,PijanaMysz,1951,1851,Sicilian Defense: Closed Variation,6,-47,5,-51,157,14.0
3155,2015.05.31,unlander33,Gearhead,1688,1595,Queen's Pawn Game,31,77,84,76,86,70.8
3156,2015.05.31,tijone,natosil01,1466,1495,Sicilian Defense: Paulsen Variation,73,148,104,20,9,70.8
3157,2015.05.31,daniel8590,gauchoftw1,1502,1513,Sicilian Defense: Alapin Variation,176,126,157,255,273,197.4
3158,2015.05.31,chapablanca2000,OvercoME,1902,1673,Queen's Gambit Refused: Marshall Defense,50,124,171,164,207,143.2
3159,2015.05.31,AtuanteBRAZILrc,jbow,1113,1168,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan",-72,-78,-86,-26,-98,-72.0
3160,2015.05.31,TaylorSwift7,EnjoyThePie,854,1155,King's Pawn Game: Damiano Defense,315,359,715,728,716,566.6
3161,2015.05.31,Ollum,GandalfTheTW,1689,1784,Scandinavian Defense: Modern Variation #2,-36,40,20,67,96,37.4
3162,2015.05.31,Nomadic_George,clevereduardo,1681,1751,Alekhine Defense: Scandinavian Variation,92,63,-58,-165,-267,-67.0
3163,2015.05.31,IvTK,Vasyaka,1994,1869,"French Defense: Tarrasch Variation, Closed Variation",44,57,64,3,17,37.0
3164,2015.05.31,Kingscrusher-YouTube,pawncount,2218,1626,Zukertort Opening: Queen's Gambit Invitation,92,183,180,212,34,140.2
3165,2015.05.31,Tendohhhh,JonGold,1409,1506,"King's Gambit Accepted, Mason-Keres Gambit",172,169,103,108,166,143.6
3166,2015.05.31,satoshi,matimai,1831,1758,Semi-Slav Defense: Accelerated Move Order,33,42,20,-141,-177,-44.6
3167,2015.05.31,Ukiteru24,Parris4iv,1839,1476,Philidor Defense: Morphy Gambit,-279,-286,-323,-328,-320,-307.2
3168,2015.05.31,cptmajormajor,TheLiGod,1817,1110,Queen's Gambit Accepted,596,688,695,902,890,754.2
3169,2015.05.31,CapaM,trubetskoy,1218,1491,Scandinavian Defense,-737,-745,-729,-752,-674,-727.4
3170,2015.05.31,toumai,Batgirl,1527,1648,Mieses Opening,-371,-344,-348,-300,-336,-339.8
3171,2015.05.31,valrond,458,1327,1444,Zukertort Opening: Tennison Gambit,278,20,-504,-580,-525,-262.2
3172,2015.05.31,leolap69,flecha1,1271,1586,Hungarian Opening,-15,116,14,19,14,29.6
3173,2015.05.31,JasonVoorhees,Strategymaster,2075,2340,"Caro-Kann Defense: Advance Variation, Tal Variation",180,205,204,254,331,234.8
3174,2015.05.31,randina,vectra,1873,1716,Robatsch (Modern) Defense,278,401,168,188,534,313.8
3175,2015.05.31,Ryune,gullefjun,1920,1975,Caro-Kann Defense: Rasa-Studier Gambit,59,75,152,99,77,92.4
3176,2015.05.31,matanm369,NoSurrenderNoRetreat,1528,1536,Englund Gambit Complex: Felbecker Gambit,26,84,-95,229,231,95.0
3177,2015.05.31,subteacher,orxshi,1832,1735,Sicilian Defense,-12,-12,-34,-26,-38,-24.4
3178,2015.05.31,denkerman,kabyle75,1339,1856,"French Defense: Classical Variation, Steinitz Variation",-177,-274,-254,-414,-329,-289.6
3179,2015.05.31,Gilitrutt,MessyMan,1902,2180,Bird Opening,103,136,76,85,162,112.4
3180,2015.05.31,Lagatima,Orko,973,1173,Modern Defense,-25,-43,-499,-459,-579,-321.0
3181,2015.05.31,Anoonymous,HHUK,1677,1747,French Defense: Knight Variation,57,18,57,15,-15,26.4
3182,2015.05.31,Spahic,bestjudge,1653,1638,Modern Defense,98,100,81,118,113,102.0
3183,2015.05.31,tyjtjyjj,manos68,1500,1458,Zukertort Opening: Black Mustang Defense,-263,-175,-227,-270,-166,-220.2
3184,2015.05.31,elchuchesumare,va3101,1389,1533,Sicilian Defense,39,42,63,6,-21,25.8
3185,2015.05.31,rumrunner102,lumierie,1762,1236,French Defense #2,650,234,161,186,270,300.2
3186,2015.05.31,Lomotr,zatara,1379,1364,Colle System #2,-117,226,273,328,154,172.8
3187,2015.05.31,Pawn-Destroyer,Leyba,1005,1031,Scandinavian Defense: Modern Variation #2,581,548,215,295,221,372.0
3188,2015.05.31,menticore,nico2205,1482,1540,"Sicilian Defense: Dragon Variation, Yugoslav Attack #2",-7,-17,0,0,-17,-8.2
3189,2015.05.31,Backstabbility,kastela3,1751,1618,Sicilian Defense: Delayed Alapin Variation,-5,3,46,49,69,32.4
3190,2015.05.31,Komenor,DrunkMode,1750,1776,King's Indian Defense: Six Pawns Attack,118,138,128,132,227,148.6
3191,2015.05.31,cocoarg,das14,1916,1910,Hungarian Opening,-28,-14,18,39,37,10.4
3192,2015.05.31,PPE1,IronFistBrew15,1825,1828,Semi-Slav Defense: Normal Variation,-4,0,-44,-148,-90,-57.2
3193,2015.05.31,prismschism,IndiePower,1692,1476,Zukertort Opening: Sicilian Invitation,53,89,105,89,225,112.2
3194,2015.05.31,scrilly,ISk1F4ll,1596,1500,Horwitz Defense,125,213,223,207,311,215.8
3195,2015.05.31,feinsterschnitz,afterbkk,1653,1723,Van't Kruijs Opening,-364,-171,-100,-145,-148,-185.6
3196,2015.05.31,prgmlu,Aohna-80,1726,1646,Modern Defense,-268,-265,-328,-324,-232,-283.4
3197,2015.05.31,currumbrucu,juanchi13,1813,1678,English Opening: Anglo-Gruenfeld Defense,30,40,55,109,253,97.4
3198,2015.05.31,benmakhlouf01,dukas225,1831,1469,Scandinavian Defense,140,141,153,294,269,199.4
3199,2015.05.31,steviechess,youpalinda,1301,1389,"Queen's Gambit Declined: Semi-Tarrasch, 5.cxd5",35,34,254,258,277,171.6
3200,2015.05.31,obanebane,Voje,1545,1538,Giuoco Piano,167,219,195,196,251,205.6
3201,2015.05.31,BNK,lwlandry,1320,1434,King's Pawn Game: McConnell Defense,246,225,-285,-406,-465,-137.0
3202,2015.05.31,leko29,Iamspartacus,1400,1457,"Benko Gambit Accepted, Modern Variation",197,158,150,179,235,183.8
3203,2015.05.31,sport,unclegp,1601,1585,Hungarian Opening,-82,-123,-155,-117,-105,-116.4
3204,2015.05.31,Alrrash,DeepInsideYou,1923,1897,Lasker Simul Special,231,229,272,303,6,208.2
3205,2015.05.31,OnkelHotte,jaraujolima,1287,1303,Philidor Defense #2,211,210,290,363,411,297.0
3206,2015.05.31,bjagus,fou36,1728,1719,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",39,-199,-239,-138,-246,-156.6
3207,2015.05.31,chessbona,kaycak21,1804,1783,Blackmar-Diemer Gambit: Zeller Defense,-135,-48,119,228,234,79.6
3208,2015.05.31,jupeq,asxetidis,1982,1316,Blackmar-Diemer Gambit,-13,307,667,848,1012,564.2
3209,2015.05.31,SarahChessicaParker,richandi,1667,1523,Philidor Defense,140,91,38,57,102,85.6
3210,2015.05.31,pepperoni,Iosfa,1584,1376,Nimzo-Larsen Attack: Modern Variation #2,576,413,361,319,358,405.4
3211,2015.05.31,kartago,MoiRon,1777,1784,Owen Defense,183,270,24,27,62,113.2
3212,2015.05.31,Vasyaka,IvTK,1883,1979,Pirc Defense #5,87,78,-497,-575,-606,-302.6
3213,2015.05.31,gbsalvio,pseudoknight,1955,1843,Sicilian Defense: Closed Variation,114,129,223,208,16,138.0
3214,2015.05.31,blackgrey,klippan,1427,1753,Queen's Pawn Game #2,-15,-38,-61,-106,-118,-67.6
3215,2015.05.31,marcel1963,varicochaivo,1933,1752,"Benko Gambit Accepted, Yugoslav, without 7...Bxf1",81,78,142,416,446,232.6
3216,2015.05.31,YAMOLAALI14,Shumilov,2219,1345,Caro-Kann Defense,453,475,509,724,835,599.2
3217,2015.05.31,weallknow,GorTM,2012,1192,Pirc Defense #5,-82,-45,-48,-116,-115,-81.2
3218,2015.05.31,toonytoon72,moo,1729,1935,King's Pawn Game: Macleod Attack,-9,-20,-199,-325,-320,-174.6
3219,2015.05.31,ferrari9182,Kingscrusher-YouTube,2406,2219,"Vienna Game: Vienna Gambit, Main Line",-391,-361,-314,-305,165,-241.2
3220,2015.05.31,jfn,cptmajormajor,1692,1818,Scandinavian Defense: Mieses-Kotroc Variation,22,43,45,471,-43,107.6
3221,2015.05.31,kolles,GranInca,1431,1561,Scotch Game,222,264,122,-16,-23,113.8
3222,2015.05.31,TheLiGod,pawncount,1110,1625,French Defense: Knight Variation,-483,-523,-603,-636,-632,-575.4
3223,2015.05.31,URIAHURIAH,Truten2015,1643,1749,Philidor Defense #2,18,49,52,85,107,62.2
3224,2015.05.31,Demonique,rado68399,1767,1852,Scandinavian Defense: Lasker Variation,125,349,370,374,144,272.4
3225,2015.05.31,grimble,vert-bois,1468,1535,Center Game: Normal Variation,-900,-850,-801,-812,-865,-845.6
3226,2015.05.31,klimka_94,TURKISH-GIRL,1386,1316,"King's Gambit Accepted, Fischer Defense",318,317,438,445,192,342.0
3227,2015.05.31,tahitivodicka,swate999,900,1042,Mieses Opening,-749,-693,-696,-702,-719,-711.8
3228,2015.05.31,ornela_ayelen,dan815,1348,1365,Sicilian Defense: Smith-Morra Gambit #2,95,-6,-43,-50,-50,-10.8
3229,2015.05.31,LetsChessL,K_nightmare,1895,1696,"King's Gambit, Falkbeer Countergambit, Charousek Gambit",103,95,245,255,278,195.2
3230,2015.05.31,PijanaMysz,macr000,1843,1959,"French Defense: Advance Variation, Euwe Variation",-89,-89,19,-261,-251,-134.2
3231,2015.05.31,qohelet,Ilkka,1200,1819,"Ruy Lopez: Berlin Defense, Beverwijk Variation",-705,-784,-817,-612,-786,-740.8
3232,2015.05.31,AwareTenacious,Kindercore,1659,1898,Queen's Pawn Game: Symmetrical Variation,-6,-9,2,-10,-8,-6.2
3233,2015.05.31,MorphyTalFischer,grasshopper,1490,1640,Caro-Kann Defense,-22,-394,-430,-730,-815,-478.2
3234,2015.05.31,w-w-j-b-d,Mrgoligoski,1394,1342,Sicilian Defense: Bowdler Attack,-474,-480,-467,-475,-408,-460.8
3235,2015.05.31,OvercoME,chapablanca2000,1668,1907,"Queen's Pawn Game: Torre Attack, Gossip Variation",-268,-554,-549,-582,-552,-501.0
3236,2015.05.31,simonchiabo,jppereira,1740,1704,"Queen's Gambit Refused: Baltic Defense, Pseudo-Slav",18,220,288,335,360,244.2
3237,2015.05.31,Parris4iv,Ukiteru24,1473,1842,King's Pawn Game: Leonardis Variation,89,-2,18,28,24,31.4
3238,2015.05.31,josep1992,ecoto,1581,1721,"Old Indian Defense: Janowski Variation, Fianchetto Variation #2",-493,-481,-522,-469,-535,-500.0
3239,2015.05.31,yjunior25000,Berrondo1985,1581,1661,King's Pawn Opening: 2.b3,201,90,15,-28,19,59.4
3240,2015.05.31,jorgecostajr,DaViiiiiDzZzZ,1870,1905,Benoni Defense: Classical Variation,65,72,54,73,185,89.8
3241,2015.05.31,shonmaniaco,Mehrdad2,1518,1564,Ponziani Opening,-80,-194,-147,-56,-25,-100.4
3242,2015.05.31,lorychess,Pantzes,1222,1252,King's Pawn Game: McConnell Defense,-538,-526,-563,-482,-471,-516.0
3243,2015.05.31,nakafan2015,xaruxambo,1992,1500,Van't Kruijs Opening,655,637,761,893,882,765.6
3244,2015.05.31,baroodi,lekicapo,1574,1618,Scandinavian Defense: Mieses-Kotroc Variation,41,28,41,32,37,35.8
3245,2015.05.31,chopin87,debanaan,1585,1561,Queen's Pawn,391,385,319,484,411,398.0
3246,2015.05.31,satoshi,damonachey,1841,1665,Queen's Pawn Game #2,226,285,253,410,709,376.6
3247,2015.05.31,Arruda_Oros,Almendra,1193,1616,Clemenz Opening,-265,-645,-670,-528,-509,-523.4
3248,2015.05.31,LewsTherin777,JRock87,1567,1655,King's Pawn Game: Leonardis Variation,-47,-63,-5,-57,-42,-42.8
3249,2015.05.31,Archimboldi,catchmorris,1983,1806,Philidor Defense,483,456,485,583,572,515.8
3250,2015.05.31,themacpok,JackDuffy,1383,1609,Sicilian Defense,40,31,34,-1,-2,20.4
3251,2015.05.31,Bruheim,matimai,1406,1748,Zukertort Opening: Tennison Gambit,-336,-236,-190,-582,-685,-405.8
3252,2015.05.31,PlayingChess88,couragecowardog,1370,1444,Sicilian Defense: Delayed Alapin Variation,57,26,6,-6,25,21.6
3253,2015.05.31,dimp,vadlis,1484,1495,Queen's Pawn Game: Symmetrical Variation,216,-179,-163,-112,-286,-104.8
3254,2015.05.31,kidkobra,170357,1808,1631,"Pirc Defense: Classical Variation, Quiet System, Chigorin Line",66,61,126,329,330,182.4
3255,2015.05.31,unlander33,feinsterschnitz,1696,1644,Queen's Pawn Game,349,568,495,609,620,528.2
3256,2015.05.31,afterbkk,pisika,1732,1673,Caro-Kann Defense,198,158,94,122,-1,114.2
3257,2015.05.31,albertollaguno,stupid_cupid,1563,1685,King's Pawn Game: Leonardis Variation,127,130,120,118,70,113.0
